Data,Hora,Data Valor,Produto,ISIN,Descrição,T.,Mudança,,Saldo,,ID da Ordem
10-07-2020,16:43,10-07-2020,CALLON PETROLEUM,US13123X1028,Levantamento de divisa,1.1330,USD,-444.00,USD,0.00,e5d06efa-5604-432c-8eff-aa91a16c1949
10-07-2020,16:43,10-07-2020,CALLON PETROLEUM,US13123X1028,Crédito de divisa,,EUR,391.87,EUR,510.33,e5d06efa-5604-432c-
,,,,,,,,,,,8eff-aa91a16c1949
10-07-2020,16:43,10-07-2020,CALLON PETROLEUM,US13123X1028,Comissões de transação DEGIRO e/ou taxas de terceiros,,EUR,-1.41,EUR,118.46,e5d06efa-5604-432c-8eff-aa91a16c1949
10-07-2020,16:43,10-07-2020,CALLON PETROLEUM,US13123X1028,Levantamento de divisa,1.1330,USD,-111.00,USD,444.00,e5d06efa-5604-432c-8eff-aa91a16c1949
10-07-2020,16:43,10-07-2020,CALLON PETROLEUM,US13123X1028,Crédito de divisa,,EUR,97.97,EUR,119.87,e5d06efa-5604-432c-8eff-aa91a16c1949
10-07-2020,16:43,10-07-2020,CALLON PETROLEUM,US13123X1028,Comissões de transação DEGIRO e/ou taxas de terceiros,,EUR,-0.50,EUR,21.90,e5d06efa-5604-432c-8eff-aa91a16c1949
10-07-2020,16:43,10-07-2020,CALLON PETROLEUM,US13123X1028,Comissões de transação DEGIRO e/ou taxas de terceiros,,EUR,-0.35,EUR,22.40,e5d06efa-5604-432c-8eff-aa91a16c1949
10-07-2020,16:43,10-07-2020,CALLON PETROLEUM,US13123X1028,"Venda 400 Callon Petroleum@1,11 USD (US13123X1028)",,USD,444.00,USD,555.00,e5d06efa-5604-432c-8eff-aa91a16c1949
10-07-2020,16:43,10-07-2020,CALLON PETROLEUM,US13123X1028,"Venda 100 Callon Petroleum@1,11 USD (US13123X1028)",,USD,111.00,USD,111.00,e5d06efa-5604-432c-8eff-aa91a16c1949
10-07-2020,12:03,09-07-2020,EUR CASH FUND FUNDSHARE,NL0010661914,"Conversão do Fundo do Mercado Monetário: Vende 486,8832 @ 0,985 EUR",,EUR,-2.43,EUR,22.75,
09-07-2020,16:26,09-07-2020,CALLON PETROLEUM,US13123X1028,Crédito de divisa,1.1317,USD,103.68,USD,0.00,ab30a4c1-d870-4d38-a015-97c95cb3e624
09-07-2020,16:26,09-07-2020,CALLON PETROLEUM,US13123X1028,Levantamento de divisa,,EUR,-91.62,EUR,25.18,ab30a4c1-d870-4d38-a015-97c95cb3e624
09-07-2020,16:26,09-07-2020,CALLON PETROLEUM,US13123X1028,Comissões de transação DEGIRO e/ou taxas de terceiros,,EUR,-0.34,EUR,116.80,ab30a4c1-d870-4d38-a015-97c95cb3e624
09-07-2020,16:26,09-07-2020,CALLON PETROLEUM,US13123X1028,"Compra 96 Callon Petroleum@1,08 USD (US13123X1028)",,USD,-103.68,USD,-103.68,ab30a4c1-d870-4d38-a015-97c95cb3e624
09-07-2020,16:26,09-07-2020,CALLON PETROLEUM,US13123X1028,Crédito de divisa,1.1313,USD,436.32,USD,0.00,ab30a4c1-d870-4d38-a015-97c95cb3e624
09-07-2020,16:26,09-07-2020,CALLON PETROLEUM,US13123X1028,Levantamento de divisa,,EUR,-385.69,EUR,117.14,ab30a4c1-d870-4d38-a015-97c95cb3e624
09-07-2020,16:26,09-07-2020,CALLON PETROLEUM,US13123X1028,Comissões de transação DEGIRO e/ou taxas de terceiros,,EUR,-0.50,EUR,502.83,ab30a4c1-d870-4d38-a015-97c95cb3e624
09-07-2020,16:26,09-07-2020,CALLON PETROLEUM,US13123X1028,Comissões de transação DEGIRO e/ou taxas de terceiros,,EUR,-1.43,EUR,503.33,ab30a4c1-d870-4d38-a015-97c95cb3e624
09-07-2020,16:26,09-07-2020,CALLON PETROLEUM,US13123X1028,"Compra 404 Callon Petroleum@1,08 USD (US13123X1028)",,USD,-436.32,USD,-436.32,ab30a4c1-d870-4d38-a015-97c95cb3e624
07-07-2020,12:03,06-07-2020,EUR CASH FUND FUNDSHARE,NL0010661914,"Conversão do Fundo do Mercado Monetário: Compra 509,8634 @ 0,9851 EUR",,EUR,2.50,EUR,504.76,
06-07-2020,12:03,03-07-2020,EUR CASH FUND FUNDSHARE,NL0010661914,"Conversão do Fundo do Mercado Monetário: Compra 680,8183 @ 0,9851 EUR",,EUR,3.34,EUR,502.27,
03-07-2020,12:03,02-07-2020,EUR CASH FUND FUNDSHARE,NL0010661914,"Conversão do Fundo do Mercado Monetário: Vende 1 192,0522 @ 0,9851 EUR",,EUR,-5.84,EUR,498.93,
03-07-2020,10:45,30-06-2020,,,Juros,,EUR,-1.35,EUR,504.77,
03-07-2020,10:34,01-07-2020,EUR CASH FUND FUNDSHARE,NL0010661914,"Conversão do Fundo do Mercado Monetário: Vende 1 192,0522 @ 0,9852 EUR",,EUR,-5.72,EUR,506.12,
30-06-2020,15:50,30-06-2020,EUN C10.00 17JUL20,BEENX8800023,Comissões de transação DEGIRO e/ou taxas de terceiros,,EUR,-5.10,EUR,511.85,d6d61aba-02d6-4845-93e6-a0284024bf10
30-06-2020,15:50,30-06-2020,EUN C10.00 17JUL20,BEENX8800023,"Venda 6 EUN C10.00 17JUL20@0,01 EUR (BEENX8800023)",,EUR,6.00,EUR,516.95,d6d61aba-02d6-4845-93e6-a0284024bf10
30-06-2020,15:48,30-06-2020,CMB TECH NV,BE0003816338,Crédito de divisa,1.1212,USD,796.00,USD,0.00,594bdb68-5e78-4136-8364-2a872b452e5c
30-06-2020,15:48,30-06-2020,CMB TECH NV,BE0003816338,Levantamento de divisa,,EUR,-709.97,EUR,510.95,594bdb68-5e78-4136-8364-2a872b452e5c
30-06-2020,15:48,30-06-2020,CMB TECH NV,BE0003816338,Comissões de transação DEGIRO e/ou taxas de terceiros,,EUR,-0.50,EUR,1220.92,594bdb68-5e78-4136-8364-2a872b452e5c
30-06-2020,15:48,30-06-2020,CMB TECH NV,BE0003816338,Comissões de transação DEGIRO e/ou taxas de terceiros,,EUR,-0.36,EUR,1221.42,594bdb68-5e78-4136-8364-2a872b452e5c
30-06-2020,15:48,30-06-2020,CMB TECH NV,BE0003816338,"Compra 100 CMB Tech NV@7,96 USD (BE0003816338)",,USD,-796.00,USD,-796.00,594bdb68-5e78-4136-8364-2a872b452e5c
30-06-2020,15:46,30-06-2020,SCORPIO TANKERS INC,MHY7542C1306,Crédito de divisa,1.1211,USD,520.00,USD,0.00,d377f8bb-d45c-4dc6-a6c8-a1c2bb0f096a
30-06-2020,15:46,30-06-2020,SCORPIO TANKERS INC,MHY7542C1306,Levantamento de divisa,,EUR,-463.84,EUR,1221.78,d377f8bb-d45c-4dc6-a6c8-a1c2bb0f096a
30-06-2020,15:46,30-06-2020,SCORPIO TANKERS INC,MHY7542C1306,Comissões de transação DEGIRO e/ou taxas de terceiros,,EUR,-0.50,EUR,1685.62,d377f8bb-d45c-4dc6-a6c8-a1c2bb0f096a
30-06-2020,15:46,30-06-2020,SCORPIO TANKERS INC,MHY7542C1306,Comissões de transação DEGIRO e/ou taxas de terceiros,,EUR,-0.14,EUR,1686.12,d377f8bb-d45c-4dc6-a6c8-a1c2bb0f096a
30-06-2020,15:46,30-06-2020,SCORPIO TANKERS INC,MHY7542C1306,Compra 40 Scorpio Tankers Inc@13 USD (MHY7542C1306),,USD,-520.00,USD,-520.00,d377f8bb-d45c-4dc6-a6c8-a1c2bb0f096a
30-06-2020,12:05,29-06-2020,EUR CASH FUND FUNDSHARE,NL0010661914,"Conversão do Fundo do Mercado Monetário: Compra 1 703,2861 @ 0,9852 EUR",,EUR,8.18,EUR,1686.26,
29-06-2020,16:55,29-06-2020,EUN C10.00 17JUL20,BEENX8800023,Comissões de transação DEGIRO e/ou taxas de terceiros,,EUR,-5.10,EUR,1678.08,e7f6c82f-506a-4de6-be2b-45fb512c3c64
29-06-2020,16:55,29-06-2020,EUN C10.00 17JUL20,BEENX8800023,"Compra 6 EUN C10.00 17JUL20@0,09 EUR (BEENX8800023)",,EUR,-54.00,EUR,1683.18,e7f6c82f-506a-4de6-be2b-45fb512c3c64
29-06-2020,10:42,29-06-2020,,,Depósito,,EUR,2150.00,EUR,1737.18,
27-06-2020,07:17,26-06-2020,,,Levantamento de divisa,,EUR,302.95,EUR,-412.82,
27-06-2020,07:17,26-06-2020,,,Levantamento de divisa,1.1230,USD,-340.20,USD,0.00,
26-06-2020,13:59,26-06-2020,CMB TECH NV,BE0003816338,Dividendo,,USD,486.00,USD,340.20,
26-06-2020,13:59,26-06-2020,CMB TECH NV,BE0003816338,Imposto sobre dividendo,,USD,-145.80,USD,-145.80,
16-06-2020,07:09,15-06-2020,,,Levantamento de divisa,,EUR,7.05,EUR,-715.77,
16-06-2020,07:09,15-06-2020,,,Levantamento de divisa,1.1334,USD,-8.00,USD,0.00,
16-06-2020,06:38,15-06-2020,SCORPIO TANKERS INC,MHY7542C1306,Dividendo,,USD,8.00,USD,8.00,
12-06-2020,12:05,11-06-2020,EUR CASH FUND FUNDSHARE,NL0010661914,"Conversão do Fundo do Mercado Monetário: Vende 123,795 @ 0,9854 EUR",,EUR,-0.57,EUR,-722.82,
11-06-2020,16:30,11-06-2020,CMB TECH NV,BE0003816338,Crédito de divisa,1.1382,USD,991.00,USD,0.00,c4d57b26-17da-4af0-8260-012053412583
11-06-2020,16:30,11-06-2020,CMB TECH NV,BE0003816338,Levantamento de divisa,,EUR,-870.70,EUR,-722.25,c4d57b26-17da-4af0-8260-012053412583
11-06-2020,16:30,11-06-2020,CMB TECH NV,BE0003816338,Comissões de transação DEGIRO e/ou taxas de terceiros,,EUR,-0.50,EUR,148.45,c4d57b26-17da-4af0-8260-012053412583
11-06-2020,16:30,11-06-2020,CMB TECH NV,BE0003816338,Comissões de transação DEGIRO e/ou taxas de terceiros,,EUR,-0.35,EUR,148.95,c4d57b26-17da-4af0-8260-012053412583
11-06-2020,16:30,11-06-2020,CMB TECH NV,BE0003816338,"Compra 100 CMB Tech NV@9,91 USD (BE0003816338)",,USD,-991.00,USD,-991.00,c4d57b26-17da-4af0-8260-012053412583
11-06-2020,07:32,10-06-2020,,,Levantamento de divisa,,EUR,26.74,EUR,149.30,
11-06-2020,07:32,10-06-2020,,,Levantamento de divisa,1.1385,USD,-30.45,USD,0.00,
10-06-2020,12:04,09-06-2020,EUR CASH FUND FUNDSHARE,NL0010661914,"Conversão do Fundo do Mercado Monetário: Vende 771,4381 @ 0,9854 EUR",,EUR,-3.55,EUR,122.56,
10-06-2020,08:14,09-06-2020,CMB TECH NV,BE0003816338,Dividendo,,USD,43.50,USD,30.45,
10-06-2020,08:14,09-06-2020,CMB TECH NV,BE0003816338,Imposto sobre dividendo,,USD,-13.05,USD,-13.05,
09-06-2020,19:16,09-06-2020,SIMON PROPERTY GROUP,US8288061091,Crédito de divisa,1.1328,USD,346.20,USD,0.00,c5d0a7e8-4939-4484-8eef-c0c6ff3794f4
09-06-2020,19:16,09-06-2020,SIMON PROPERTY GROUP,US8288061091,Levantamento de divisa,,EUR,-305.62,EUR,126.10,c5d0a7e8-4939-4484-8eef-c0c6ff3794f4
09-06-2020,19:16,09-06-2020,SIMON PROPERTY GROUP,US8288061091,Comissões de transação DEGIRO e/ou taxas de terceiros,,EUR,-0.01,EUR,431.72,c5d0a7e8-4939-4484-8eef-c0c6ff3794f4
09-06-2020,19:16,09-06-2020,SIMON PROPERTY GROUP,US8288061091,Crédito de divisa,1.1328,USD,519.30,USD,-346.20,c5d0a7e8-4939-4484-8eef-c0c6ff3794f4
09-06-2020,19:16,09-06-2020,SIMON PROPERTY GROUP,US8288061091,Levantamento de divisa,,EUR,-458.44,EUR,431.73,c5d0a7e8-4939-4484-8eef-c0c6ff3794f4
09-06-2020,19:16,09-06-2020,SIMON PROPERTY GROUP,US8288061091,Comissões de transação DEGIRO e/ou taxas de terceiros,,EUR,-0.50,EUR,890.17,c5d0a7e8-4939-4484-8eef-c0c6ff3794f4
09-06-2020,19:16,09-06-2020,SIMON PROPERTY GROUP,US8288061091,Comissões de transação DEGIRO e/ou taxas de terceiros,,EUR,-0.02,EUR,890.67,c5d0a7e8-4939-4484-8eef-c0c6ff3794f4
09-06-2020,19:16,09-06-2020,SIMON PROPERTY GROUP,US8288061091,"Compra 4 Simon Property Group@86,55 USD (US8288061091)",,USD,-346.20,USD,-865.50,c5d0a7e8-4939-4484-8eef-c0c6ff3794f4
09-06-2020,19:16,09-06-2020,SIMON PROPERTY GROUP,US8288061091,"Compra 6 Simon Property Group@86,55 USD (US8288061091)",,USD,-519.30,USD,-519.30,c5d0a7e8-4939-4484-8eef-c0c6ff3794f4
09-06-2020,17:29,09-06-2020,CALLON PETROLEUM,US13123X1028,Levantamento de divisa,1.1370,USD,-1672.00,USD,0.00,8ef00d14-32c8-47d0-aef3-44dc8e69be34
09-06-2020,17:29,09-06-2020,CALLON PETROLEUM,US13123X1028,Crédito de divisa,,EUR,1470.49,EUR,890.69,8ef00d14-32c8-47d0-aef3-44dc8e69be34
09-06-2020,17:29,09-06-2020,CALLON PETROLEUM,US13123X1028,Comissões de transação DEGIRO e/ou taxas de terceiros,,EUR,-2.82,EUR,-579.80,8ef00d14-32c8-47d0-aef3-44dc8e69be34
09-06-2020,17:29,09-06-2020,CALLON PETROLEUM,US13123X1028,"Venda 800 Callon Petroleum@2,09 USD (US13123X1028)",,USD,1672.00,USD,1672.00,8ef00d14-32c8-47d0-aef3-44dc8e69be34
09-06-2020,17:29,09-06-2020,CALLON PETROLEUM,US13123X1028,Levantamento de divisa,1.1368,USD,-209.00,USD,0.00,8ef00d14-32c8-47d0-aef3-44dc8e69be34
09-06-2020,17:29,09-06-2020,CALLON PETROLEUM,US13123X1028,Crédito de divisa,,EUR,183.84,EUR,-576.98,8ef00d14-32c8-47d0-aef3-44dc8e69be34
09-06-2020,17:29,09-06-2020,CALLON PETROLEUM,US13123X1028,Comissões de transação DEGIRO e/ou taxas de terceiros,,EUR,-0.50,EUR,-760.82,8ef00d14-32c8-47d0-aef3-44dc8e69be34
09-06-2020,17:29,09-06-2020,CALLON PETROLEUM,US13123X1028,Comissões de transação DEGIRO e/ou taxas de terceiros,,EUR,-0.35,EUR,-760.32,8ef00d14-32c8-47d0-aef3-44dc8e69be34
09-06-2020,17:29,09-06-2020,CALLON PETROLEUM,US13123X1028,"Venda 100 Callon Petroleum@2,09 USD (US13123X1028)",,USD,209.00,USD,209.00,8ef00d14-32c8-47d0-aef3-44dc8e69be34
09-06-2020,17:21,09-06-2020,CALLON PETROLEUM,US13123X1028,Crédito de divisa,1.1347,USD,621.00,USD,0.00,a679d210-e442-49e8-86c3-5885e5669fd0
09-06-2020,17:21,09-06-2020,CALLON PETROLEUM,US13123X1028,Levantamento de divisa,,EUR,-547.30,EUR,-759.97,a679d210-e442-49e8-86c3-5885e5669fd0
09-06-2020,17:21,09-06-2020,CALLON PETROLEUM,US13123X1028,Comissões de transação DEGIRO e/ou taxas de terceiros,,EUR,-1.06,EUR,-212.67,a679d210-e442-49e8-86c3-5885e5669fd0
09-06-2020,17:21,09-06-2020,CALLON PETROLEUM,US13123X1028,Crédito de divisa,1.1347,USD,828.00,USD,-621.00,45b13e8f-7f8e-477b-8296-8ecf22a3337a
09-06-2020,17:21,09-06-2020,CALLON PETROLEUM,US13123X1028,Levantamento de divisa,,EUR,-729.73,EUR,-211.61,45b13e8f-7f8e-477b-8296-8ecf22a3337a
09-06-2020,17:21,09-06-2020,CALLON PETROLEUM,US13123X1028,Comissões de transação DEGIRO e/ou taxas de terceiros,,EUR,-1.41,EUR,518.12,45b13e8f-7f8e-477b-
,,,,,,,,,,,8296-8ecf22a3337a
09-06-2020,17:21,09-06-2020,CALLON PETROLEUM,US13123X1028,"Compra 300 Callon Petroleum@2,07 USD (US13123X1028)",,USD,-621.00,USD,-1449.00,a679d210-e442-49e8-86c3-5885e5669fd0
09-06-2020,17:21,09-06-2020,CALLON PETROLEUM,US13123X1028,"Compra 400 Callon Petroleum@2,07 USD (US13123X1028)",,USD,-828.00,USD,-828.00,45b13e8f-7f8e-477b-8296-8ecf22a3337a
09-06-2020,17:21,09-06-2020,CALLON PETROLEUM,US13123X1028,Crédito de divisa,1.1347,USD,207.00,USD,0.00,a679d210-e442-49e8-86c3-5885e5669fd0
09-06-2020,17:21,09-06-2020,CALLON PETROLEUM,US13123X1028,Levantamento de divisa,,EUR,-182.43,EUR,519.53,a679d210-e442-49e8-86c3-5885e5669fd0
09-06-2020,17:21,09-06-2020,CALLON PETROLEUM,US13123X1028,Comissões de transação DEGIRO e/ou taxas de terceiros,,EUR,-0.50,EUR,701.96,a679d210-e442-49e8-86c3-5885e5669fd0
09-06-2020,17:21,09-06-2020,CALLON PETROLEUM,US13123X1028,Comissões de transação DEGIRO e/ou taxas de terceiros,,EUR,-0.35,EUR,702.46,a679d210-e442-49e8-86c3-5885e5669fd0
09-06-2020,17:21,09-06-2020,CALLON PETROLEUM,US13123X1028,Crédito de divisa,1.1347,USD,207.00,USD,-207.00,45b13e8f-7f8e-477b-8296-8ecf22a3337a
09-06-2020,17:21,09-06-2020,CALLON PETROLEUM,US13123X1028,Levantamento de divisa,,EUR,-182.43,EUR,702.81,45b13e8f-7f8e-477b-8296-8ecf22a3337a
09-06-2020,17:21,09-06-2020,CALLON PETROLEUM,US13123X1028,Comissões de transação DEGIRO e/ou taxas de terceiros,,EUR,-0.50,EUR,885.24,45b13e8f-7f8e-477b-8296-8ecf22a3337a
09-06-2020,17:21,09-06-2020,CALLON PETROLEUM,US13123X1028,Comissões de transação DEGIRO e/ou taxas de terceiros,,EUR,-0.35,EUR,885.74,45b13e8f-7f8e-477b-8296-8ecf22a3337a
09-06-2020,17:21,09-06-2020,CALLON PETROLEUM,US13123X1028,"Compra 100 Callon Petroleum@2,07 USD (US13123X1028)",,USD,-207.00,USD,-414.00,a679d210-e442-49e8-86c3-5885e5669fd0
09-06-2020,17:21,09-06-2020,CALLON PETROLEUM,US13123X1028,"Compra 100 Callon Petroleum@2,07 USD (US13123X1028)",,USD,-207.00,USD,-207.00,45b13e8f-7f8e-477b-8296-8ecf22a3337a
09-06-2020,12:05,08-06-2020,EUR CASH FUND FUNDSHARE,NL0010661914,"Conversão do Fundo do Mercado Monetário: Vende 1 851,2633 @ 0,9854 EUR",,EUR,-8.52,EUR,886.09,
08-06-2020,15:48,08-06-2020,CMB TECH NV,BE0003816338,Crédito de divisa,1.1299,USD,648.90,USD,0.00,90a71fee-0cb4-47ec-8d7d-c50bfd259e9d
08-06-2020,15:48,08-06-2020,CMB TECH NV,BE0003816338,Levantamento de divisa,,EUR,-574.31,EUR,894.62,90a71fee-0cb4-47ec-8d7d-c50bfd259e9d
08-06-2020,15:48,08-06-2020,CMB TECH NV,BE0003816338,Comissões de transação DEGIRO e/ou taxas de terceiros,,EUR,-0.22,EUR,1468.93,90a71fee-0cb4-47ec-8d7d-c50bfd259e9d
08-06-2020,15:48,08-06-2020,CMB TECH NV,BE0003816338,Crédito de divisa,1.1299,USD,381.10,USD,-648.90,90a71fee-0cb4-47ec-8d7d-c50bfd259e9d
08-06-2020,15:48,08-06-2020,CMB TECH NV,BE0003816338,Levantamento de divisa,,EUR,-337.30,EUR,1469.15,90a71fee-0cb4-47ec-8d7d-c50bfd259e9d
08-06-2020,15:48,08-06-2020,CMB TECH NV,BE0003816338,Comissões de transação DEGIRO e/ou taxas de terceiros,,EUR,-0.13,EUR,1806.45,90a71fee-0cb4-47ec-8d7d-c50bfd259e9d
08-06-2020,15:48,08-06-2020,CMB TECH NV,BE0003816338,Crédito de divisa,1.1299,USD,1030.00,USD,-1030.00,90a71fee-0cb4-47ec-8d7d-c50bfd259e9d
08-06-2020,15:48,08-06-2020,CMB TECH NV,BE0003816338,Levantamento de divisa,,EUR,-911.61,EUR,1806.58,90a71fee-0cb4-47ec-8d7d-c50bfd259e9d
08-06-2020,15:48,08-06-2020,CMB TECH NV,BE0003816338,Comissões de transação DEGIRO e/ou taxas de terceiros,,EUR,-0.50,EUR,2718.19,90a71fee-0cb4-47ec-8d7d-c50bfd259e9d
08-06-2020,15:48,08-06-2020,CMB TECH NV,BE0003816338,Comissões de transação DEGIRO e/ou taxas de terceiros,,EUR,-0.35,EUR,2718.69,90a71fee-0cb4-47ec-8d7d-c50bfd259e9d
08-06-2020,15:48,08-06-2020,CMB TECH NV,BE0003816338,"Compra 63 CMB Tech NV@10,3 USD (BE0003816338)",,USD,-648.90,USD,-2060.00,90a71fee-0cb4-47ec-8d7d-c50bfd259e9d
08-06-2020,15:48,08-06-2020,CMB TECH NV,BE0003816338,"Compra 37 CMB Tech NV@10,3 USD (BE0003816338)",,USD,-381.10,USD,-1411.10,90a71fee-0cb4-47ec-8d7d-c50bfd259e9d
08-06-2020,15:48,08-06-2020,CMB TECH NV,BE0003816338,"Compra 100 CMB Tech NV@10,3 USD (BE0003816338)",,USD,-1030.00,USD,-1030.00,90a71fee-0cb4-47ec-8d7d-c50bfd259e9d
08-06-2020,12:05,05-06-2020,EUR CASH FUND FUNDSHARE,NL0010661914,"Conversão do Fundo do Mercado Monetário: Compra 2 746,4964 @ 0,9855 EUR",,EUR,12.36,EUR,2719.04,
05-06-2020,15:34,05-06-2020,CALLON PETROLEUM,US13123X1028,Levantamento de divisa,1.1328,USD,-5.25,USD,0.00,701556b6-70c6-47db-8715-6730f26a8cee
05-06-2020,15:34,05-06-2020,CALLON PETROLEUM,US13123X1028,Crédito de divisa,,EUR,4.63,EUR,2706.67,701556b6-70c6-47db-8715-6730f26a8cee
05-06-2020,15:34,05-06-2020,CALLON PETROLEUM,US13123X1028,Comissões de transação DEGIRO e/ou taxas de terceiros,,EUR,-0.02,EUR,2702.04,701556b6-70c6-47db-8715-6730f26a8cee
05-06-2020,15:34,05-06-2020,CALLON PETROLEUM,US13123X1028,Levantamento de divisa,1.1328,USD,-274.05,USD,5.25,701556b6-70c6-47db-
,,,,,,,,,,,8715-6730f26a8cee
05-06-2020,15:34,05-06-2020,CALLON PETROLEUM,US13123X1028,Crédito de divisa,,EUR,241.92,EUR,2702.06,701556b6-70c6-47db-8715-6730f26a8cee
05-06-2020,15:34,05-06-2020,CALLON PETROLEUM,US13123X1028,Comissões de transação DEGIRO e/ou taxas de terceiros,,EUR,-0.92,EUR,2460.14,701556b6-70c6-47db-8715-6730f26a8cee
05-06-2020,15:34,05-06-2020,CALLON PETROLEUM,US13123X1028,Levantamento de divisa,1.1328,USD,-2870.70,USD,279.30,701556b6-70c6-47db-8715-6730f26a8cee
05-06-2020,15:34,05-06-2020,CALLON PETROLEUM,US13123X1028,Crédito de divisa,,EUR,2534.09,EUR,2461.06,701556b6-70c6-47db-8715-6730f26a8cee
05-06-2020,15:34,05-06-2020,CALLON PETROLEUM,US13123X1028,Comissões de transação DEGIRO e/ou taxas de terceiros,,EUR,-0.50,EUR,-73.03,701556b6-70c6-47db-8715-6730f26a8cee
05-06-2020,15:34,05-06-2020,CALLON PETROLEUM,US13123X1028,Comissões de transação DEGIRO e/ou taxas de terceiros,,EUR,-9.67,EUR,-72.53,701556b6-70c6-47db-8715-6730f26a8cee
05-06-2020,15:34,05-06-2020,CALLON PETROLEUM,US13123X1028,"Venda 5 Callon Petroleum@1,05 USD (US13123X1028)",,USD,5.25,USD,3150.00,701556b6-70c6-47db-8715-6730f26a8cee
05-06-2020,15:34,05-06-2020,CALLON PETROLEUM,US13123X1028,"Venda 261 Callon Petroleum@1,05 USD (US13123X1028)",,USD,274.05,USD,3144.75,701556b6-70c6-47db-8715-6730f26a8cee
05-06-2020,15:34,05-06-2020,CALLON PETROLEUM,US13123X1028,"Venda 2 734 Callon Petroleum@1,05 USD (US13123X1028)",,USD,2870.70,USD,2870.70,701556b6-70c6-47db-8715-6730f26a8cee
04-06-2020,12:05,03-06-2020,EUR CASH FUND FUNDSHARE,NL0010661914,"Conversão do Fundo do Mercado Monetário: Vende 494,8577 @ 0,9855 EUR",,EUR,-2.23,EUR,-62.86,
04-06-2020,07:24,03-06-2020,,,Levantamento de divisa,,EUR,-13.10,EUR,-60.63,
04-06-2020,07:24,03-06-2020,,,Levantamento de divisa,1.1222,USD,14.71,USD,0.00,
03-06-2020,19:21,03-06-2020,CMB TECH NV,BE0003816338,Crédito de divisa,1.1227,USD,1492.50,USD,-14.71,2e3a7da4-5314-49c1-9fbe-f76b3a7f8fb7
03-06-2020,19:21,03-06-2020,CMB TECH NV,BE0003816338,Levantamento de divisa,,EUR,-1329.41,EUR,-47.53,2e3a7da4-5314-49c1-9fbe-f76b3a7f8fb7
03-06-2020,19:21,03-06-2020,CMB TECH NV,BE0003816338,Comissões de transação DEGIRO e/ou taxas de terceiros,,EUR,-0.50,EUR,1281.88,2e3a7da4-5314-49c1-9fbe-f76b3a7f8fb7
03-06-2020,19:21,03-06-2020,CMB TECH NV,BE0003816338,Comissões de transação DEGIRO e/ou taxas de terceiros,,EUR,-0.53,EUR,1282.38,2e3a7da4-5314-49c1-9fbe-f76b3a7f8fb7
03-06-2020,19:21,03-06-2020,CMB TECH NV,BE0003816338,"Compra 150 CMB Tech NV@9,95 USD (BE0003816338)",,USD,-1492.50,USD,-1507.21,2e3a7da4-5314-49c1-9fbe-f76b3a7f8fb7
03-06-2020,17:42,03-06-2020,EUR/USD,EURUSD......,Comissões de transação DEGIRO e/ou taxas de terceiros,,EUR,-10.00,EUR,1282.91,
03-06-2020,17:42,03-06-2020,EUR/USD,EURUSD......,Levantamento de divisa,1.1245,USD,-127.09,USD,-14.71,
03-06-2020,17:42,03-06-2020,EUR/USD,EURUSD......,Crédito de divisa,,EUR,113.00,EUR,1292.91,
03-06-2020,17:37,03-06-2020,EUR/USD,EURUSD......,Comissões de transação DEGIRO e/ou taxas de terceiros,,EUR,-10.00,EUR,1179.91,
03-06-2020,17:37,03-06-2020,EUR/USD,EURUSD......,Crédito de divisa,1.1241,USD,112.38,USD,112.38,
03-06-2020,17:37,03-06-2020,EUR/USD,EURUSD......,Levantamento de divisa,,EUR,-100.00,EUR,1189.91,
03-06-2020,10:44,03-06-2020,,,Depósito,,EUR,800.00,EUR,1289.91,
25-05-2020,12:04,22-05-2020,EUR CASH FUND FUNDSHARE,NL0010661914,"Conversão do Fundo do Mercado Monetário: Vende 445,0543 @ 0,9857 EUR",,EUR,-1.91,EUR,489.91,
22-05-2020,16:31,22-05-2020,CMB TECH NV,BE0003816338,Crédito de divisa,1.0890,USD,477.00,USD,0.00,1c0814cd-44f4-450e-845f-040127efabce
22-05-2020,16:31,22-05-2020,CMB TECH NV,BE0003816338,Levantamento de divisa,,EUR,-438.01,EUR,491.82,1c0814cd-44f4-450e-845f-040127efabce
22-05-2020,16:31,22-05-2020,CMB TECH NV,BE0003816338,Comissões de transação DEGIRO e/ou taxas de terceiros,,EUR,-0.50,EUR,929.83,1c0814cd-44f4-450e-845f-040127efabce
22-05-2020,16:31,22-05-2020,CMB TECH NV,BE0003816338,Comissões de transação DEGIRO e/ou taxas de terceiros,,EUR,-0.18,EUR,930.33,1c0814cd-44f4-450e-845f-040127efabce
22-05-2020,16:31,22-05-2020,CMB TECH NV,BE0003816338,"Compra 50 CMB Tech NV@9,54 USD (BE0003816338)",,USD,-477.00,USD,-477.00,1c0814cd-44f4-450e-845f-040127efabce
15-05-2020,12:04,14-05-2020,EUR CASH FUND FUNDSHARE,NL0010661914,"Conversão do Fundo do Mercado Monetário: Vende 1 985,1897 @ 0,9858 EUR",,EUR,-8.34,EUR,930.51,
14-05-2020,14:01,13-05-2020,EUR CASH FUND FUNDSHARE,NL0010661914,"Conversão do Fundo do Mercado Monetário: Vende 453,8749 @ 0,9858 EUR",,EUR,-1.91,EUR,938.85,
